Batch ID,Machine ID,Fabric type,Operator,Shift,Production quantity,Production speed,Waste quantity,Machine age,Last maintenance date,Humidity,Temperature,Machine failure
1776,L48955,Cotton,Op-17,Morning,14040,1404,23.136100000000003,3.2,2026-01-01,98.5,58.0,0
3474,M18333,Polyester,Op-15,Morning,16910,1691,11.1556,6.2,2026-01-01,101.8,60.80000000000001,0
484,L47663,Cotton,Op-5,Evening,13240,1324,32.376099999999994,17.3,2026-01-01,97.39999999999998,59.0,0
2190,H31603,Silk,Op-11,Morning,15540,1554,17.305600000000002,6.2,2026-01-01,99.7,59.19999999999999,0
347,M15206,Polyester,Op-8,Night,14590,1459,20.4304,3.4,2026-01-01,97.5,58.30000000000001,0
5482,L52661,Cotton,Op-3,Evening,17810,1781,8.1225,19.6,2026-01-01,102.60000000000002,62.0,0
8362,L55541,Cotton,Op-3,Evening,14500,1450,19.6249,0.7,2026-01-01,98.60000000000002,59.5,0
1473,M16332,Polyester,Op-14,Morning,14380,1438,19.8025,12.4,2026-01-01,98.5,59.60000000000002,0
5101,M19960,Polyester,Op-2,Evening,14370,1437,22.2784,10.2,2026-01-01,104.2,63.5,0
6766,L53945,Cotton,Op-7,Evening,15800,1580,10.432899999999997,1.1,2026-01-01,101.5,60.89999999999998,0
8707,L55886,Cotton,Op-8,Evening,13350,1335,28.09,3.9,2026-01-01,97.2,58.60000000000002,0
4930,L52109,Cotton,Op-11,Evening,13400,1340,19.8025,7.6,2026-01-01,103.5,62.39999999999998,0
6330,M21189,Polyester,Op-11,Morning,16410,1641,11.9716,17.8,2026-01-01,100.7,60.0,0
2610,L49789,Cotton,Op-11,Morning,16210,1621,11.9025,4.8,2026-01-01,99.39999999999998,59.19999999999999,0
4,L47183,Cotton,Op-5,Evening,14330,1433,15.6025,0.7,2026-01-01,98.2,58.60000000000002,0
2214,L49393,Cotton,Op-15,Morning,14730,1473,15.523599999999998,12.5,2026-01-01,99.7,59.10000000000002,0
4828,L52007,Cotton,Op-9,Evening,14380,1438,34.6921,2.2,2026-01-01,103.39999999999998,61.80000000000001,0
857,L48036,Cotton,Op-18,Night,18980,1898,5.1529,2.0,2026-01-01,96.10000000000002,57.10000000000002,0
6978,L54157,Cotton,Op-19,Morning,23770,2377,2.0449,13.5,2026-01-01,100.7,61.10000000000002,0
5886,L53065,Cotton,Op-7,Morning,16470,1647,7.9524,14.0,2026-01-01,101.3,61.10000000000002,0
625,H30038,Silk,Op-6,Evening,15090,1509,14.137600000000004,8.5,2026-01-01,98.3,60.10000000000002,0
291,L47470,Cotton,Op-12,Morning,14380,1438,20.7936,10.5,2026-01-01,98.10000000000002,58.39999999999998,0
2019,L49198,Cotton,Op-20,Morning,13750,1375,21.5296,4.8,2026-01-01,98.7,58.5,0
669,L47848,Cotton,Op-10,Morning,17380,1738,5.76,19.5,2026-01-01,97.5,58.89999999999998,0
8922,L56101,Cotton,Op-3,Morning,16330,1633,11.0889,19.2,2026-01-01,97.10000000000002,58.10000000000002,0
8265,M23124,Polyester,Op-6,Morning,13970,1397,24.5025,16.5,2026-01-01,99.10000000000002,60.60000000000002,0
9697,L56876,Cotton,Op-18,Evening,14040,1404,15.840399999999995,6.2,2026-01-01,98.89999999999998,59.89999999999998,0
1632,L48811,Cotton,Op-13,Morning,14330,1433,15.366400000000004,8.7,2026-01-01,98.0,58.0,0
5171,M20030,Polyester,Op-12,Night,14800,1480,14.7456,7.2,2026-01-01,104.10000000000002,63.30000000000001,0
7206,L54385,Cotton,Op-7,Morning,14830,1483,15.6816,8.7,2026-01-01,99.8,59.69999999999999,0
2523,M17382,Polyester,Op-4,Morning,15430,1543,14.592400000000003,4.4,2026-01-01,98.8,58.69999999999999,0
2216,H31629,Silk,Op-17,Night,14680,1468,24.601600000000005,13.2,2026-01-01,99.7,59.19999999999999,0
6969,L54148,Cotton,Op-10,Morning,17890,1789,6.5025,11.4,2026-01-01,100.89999999999998,61.19999999999999,0
6497,L53676,Cotton,Op-18,Night,18150,1815,7.29,19.0,2026-01-01,100.7,59.89999999999998,0
6214,L53393,Cotton,Op-15,Evening,15520,1552,12.1801,9.5,2026-01-01,100.89999999999998,60.60000000000002,0
7033,L54212,Cotton,Op-14,Evening,17230,1723,9.61,7.3,2026-01-01,100.7,60.89999999999998,0
7421,L54600,Cotton,Op-2,Night,15470,1547,16.0,20.1,2026-01-01,100.10000000000002,61.30000000000001,0
1108,M15967,Polyester,Op-9,Evening,15150,1515,17.7241,5.5,2026-01-01,96.7,57.5,0
451,M15310,Polyester,Op-12,Evening,14190,1419,17.388900000000003,8.1,2026-01-01,97.60000000000002,58.69999999999999,0
6290,L53469,Cotton,Op-11,Night,12480,1248,37.6996,7.7,2026-01-01,101.0,60.5,0
9967,L57146,Cotton,Op-8,Evening,15070,1507,16.974400000000003,14.9,2026-01-01,98.3,57.89999999999998,0
136,M14995,Polyester,Op-17,Evening,17110,1711,8.1225,14.0,2026-01-01,98.8,58.5,0
1786,L48965,Cotton,Op-7,Evening,15380,1538,14.592400000000003,5.9,2026-01-01,98.2,58.0,0
3405,L50584,Cotton,Op-6,Morning,16950,1695,9.5481,10.8,2026-01-01,101.3,60.39999999999998,0
2907,L50086,Cotton,Op-8,Morning,14090,1409,14.976900000000002,11.5,2026-01-01,100.60000000000002,59.30000000000001,0
8305,M23164,Polyester,Op-6,Evening,15060,1506,25.7049,5.3,2026-01-01,98.7,60.10000000000002,0
7493,M22352,Polyester,Op-14,Night,13190,1319,26.4196,17.0,2026-01-01,100.3,61.69999999999999,0
6101,M20960,Polyester,Op-2,Night,18860,1886,4.452100000000001,4.4,2026-01-01,100.8,60.69999999999999,0
4505,L51684,Cotton,Op-6,Night,16450,1645,9.9856,9.3,2026-01-01,102.39999999999998,60.10000000000002,0
5054,L52233,Cotton,Op-15,Night,15140,1514,11.764899999999995,18.0,2026-01-01,103.8,62.89999999999998,0
5206,L52385,Cotton,Op-7,Evening,14680,1468,18.748899999999995,16.8,2026-01-01,103.7,62.69999999999999,0
4081,L51260,Cotton,Op-2,Evening,13570,1357,33.64,10.8,2026-01-01,102.0,60.39999999999998,1
6919,L54098,Cotton,Op-20,Evening,15590,1559,10.1124,19.5,2026-01-01,101.0,61.5,0
6803,M21662,Polyester,Op-4,Night,16210,1621,9.61,10.8,2026-01-01,101.10000000000002,60.69999999999999,0
5207,H34620,Silk,Op-8,Night,17110,1711,7.617600000000001,17.0,2026-01-01,103.7,62.60000000000002,0
533,L47712,Cotton,Op-14,Night,14430,1443,20.6116,7.0,2026-01-01,97.5,59.39999999999998,0
4831,L52010,Cotton,Op-12,Evening,17560,1756,8.8209,2.8,2026-01-01,103.5,62.0,0
4039,L51218,Cotton,Op-20,Evening,15460,1546,11.8336,0.7,2026-01-01,102.0,60.89999999999998,0
4085,L51264,Cotton,Op-6,Night,16110,1611,12.6736,11.7,2026-01-01,102.0,60.39999999999998,0
3205,L50384,Cotton,Op-6,Evening,14040,1404,30.0304,2.9,2026-01-01,100.10000000000002,59.0,0
7111,M21970,Polyester,Op-12,Evening,15180,1518,12.96,5.9,2026-01-01,100.8,60.39999999999998,0
331,M15190,Polyester,Op-12,Evening,13980,1398,17.5561,21.5,2026-01-01,97.60000000000002,58.39999999999998,0
4958,M19817,Polyester,Op-19,Night,17680,1768,5.7121,14.9,2026-01-01,103.8,62.60000000000002,0
3034,M17893,Polyester,Op-15,Evening,19340,1934,5.1984,1.5,2026-01-01,100.60000000000002,59.69999999999999,0
7685,M22544,Polyester,Op-6,Night,14070,1407,17.9776,22.4,2026-01-01,100.7,61.80000000000001,0
1598,L48777,Cotton,Op-19,Night,15310,1531,16.6464,0.2,2026-01-01,97.89999999999998,58.10000000000002,0
9920,L57099,Cotton,Op-1,Night,13050,1305,34.456900000000005,2.6,2026-01-01,98.5,58.80000000000001,0
3598,M18457,Polyester,Op-19,Evening,17240,1724,10.89,17.1,2026-01-01,101.7,60.5,0
9039,L56218,Cotton,Op-20,Morning,23580,2358,2.2201000000000004,4.9,2026-01-01,97.3,58.30000000000001,0
8002,L55181,Cotton,Op-3,Evening,13740,1374,25.200400000000005,15.4,2026-01-01,100.8,62.0,0
591,L47770,Cotton,Op-12,Morning,15170,1517,13.4689,23.3,2026-01-01,97.5,59.39999999999998,0
648,L47827,Cotton,Op-9,Morning,15590,1559,13.6161,14.5,2026-01-01,97.7,59.30000000000001,0
9103,L56282,Cotton,Op-4,Evening,14940,1494,14.592400000000003,1.4,2026-01-01,97.3,58.30000000000001,0
8016,M22875,Polyester,Op-17,Morning,15580,1558,14.0625,19.0,2026-01-01,101.0,62.0,0
3772,M18631,Polyester,Op-13,Evening,13840,1384,24.7009,19.2,2026-01-01,102.3,61.0,0
9040,M23899,Polyester,Op-1,Evening,13410,1341,26.9361,5.1,2026-01-01,97.3,58.30000000000001,0
5083,H34496,Silk,Op-4,Evening,15900,1590,18.8356,5.2,2026-01-01,104.10000000000002,63.19999999999999,0
7883,H37296,Silk,Op-4,Night,16700,1670,7.4529,8.1,2026-01-01,100.7,62.30000000000001,0
9363,M24222,Polyester,Op-4,Morning,16820,1682,10.89,5.8,2026-01-01,98.0,58.5,0
4211,L51390,Cotton,Op-12,Night,15650,1565,12.460899999999995,0.6,2026-01-01,102.10000000000002,60.80000000000001,0
8835,L56014,Cotton,Op-16,Morning,14730,1473,21.3444,16.7,2026-01-01,97.39999999999998,58.80000000000001,0
8700,M23559,Polyester,Op-1,Morning,16550,1655,11.628100000000002,2.1,2026-01-01,97.3,58.69999999999999,0
1796,M16655,Polyester,Op-17,Night,14980,1498,14.6689,8.1,2026-01-01,98.10000000000002,57.69999999999999,0
2587,L49766,Cotton,Op-8,Evening,15370,1537,18.3184,20.2,2026-01-01,99.0,58.69999999999999,0
8356,L55535,Cotton,Op-17,Evening,15020,1502,21.808900000000005,19.8,2026-01-01,98.7,59.60000000000002,0
2317,L49496,Cotton,Op-18,Evening,15420,1542,15.366400000000004,17.9,2026-01-01,99.2,58.80000000000001,0
4186,L51365,Cotton,Op-7,Evening,13480,1348,23.4256,16.1,2026-01-01,102.2,60.60000000000002,1
8828,L56007,Cotton,Op-9,Night,14630,1463,24.9001,14.6,2026-01-01,97.2,58.69999999999999,0
7073,M21932,Polyester,Op-14,Night,14390,1439,17.388900000000003,18.4,2026-01-01,100.7,60.60000000000002,0
5235,L52414,Cotton,Op-16,Morning,14610,1461,25.1001,3.1,2026-01-01,103.7,62.89999999999998,0
8744,H38157,Silk,Op-5,Night,13230,1323,26.1121,13.0,2026-01-01,97.39999999999998,58.69999999999999,0
8671,L55850,Cotton,Op-12,Evening,15810,1581,9.2416,15.5,2026-01-01,97.5,58.89999999999998,0
4769,L51948,Cotton,Op-10,Night,13090,1309,27.9841,8.6,2026-01-01,103.60000000000002,62.0,1
9973,L57152,Cotton,Op-14,Evening,13900,1390,26.4196,16.8,2026-01-01,98.60000000000002,58.19999999999999,0
7145,M22004,Polyester,Op-6,Night,15170,1517,16.240899999999996,14.9,2026-01-01,100.39999999999998,59.80000000000001,0
2914,L50093,Cotton,Op-15,Evening,15410,1541,11.9716,13.1,2026-01-01,100.7,59.60000000000002,0
9872,M24731,Polyester,Op-13,Night,19470,1947,4.7089,10.5,2026-01-01,98.89999999999998,59.80000000000001,0
9894,M24753,Polyester,Op-15,Morning,12840,1284,30.5809,16.6,2026-01-01,98.89999999999998,59.60000000000002,0
2076,L49255,Cotton,Op-17,Morning,13900,1390,34.5744,19.5,2026-01-01,99.5,59.39999999999998,1
4303,L51482,Cotton,Op-4,Evening,26950,2695,1.5876,1.0,2026-01-01,101.7,60.10000000000002,0
5823,M20682,Polyester,Op-4,Morning,14630,1463,25.200400000000005,21.4,2026-01-01,101.3,61.0,0
2150,L49329,Cotton,Op-11,Night,16130,1613,10.3684,17.8,2026-01-01,99.39999999999998,59.0,0
145,M15004,Polyester,Op-6,Evening,13910,1391,17.9776,16.9,2026-01-01,98.60000000000002,58.39999999999998,0
4964,L52143,Cotton,Op-5,Night,17890,1789,5.953599999999999,16.3,2026-01-01,103.89999999999998,62.69999999999999,0
8160,H37573,Silk,Op-1,Morning,16790,1679,9.7344,12.0,2026-01-01,99.60000000000002,60.89999999999998,0
9031,M23890,Polyester,Op-12,Evening,14030,1403,19.6249,2.5,2026-01-01,97.5,58.39999999999998,0
4776,L51955,Cotton,Op-17,Morning,17610,1761,6.6564,10.5,2026-01-01,103.5,62.0,0
8934,M23793,Polyester,Op-15,Morning,15440,1544,17.388900000000003,0.6,2026-01-01,97.3,58.30000000000001,0
7750,L54929,Cotton,Op-11,Evening,16740,1674,10.89,17.2,2026-01-01,100.39999999999998,61.60000000000002,0
9829,L57008,Cotton,Op-10,Evening,13850,1385,25.0,20.1,2026-01-01,98.39999999999998,59.39999999999998,0
9215,L56394,Cotton,Op-16,Night,15080,1508,13.7641,9.2,2026-01-01,98.0,58.89999999999998,0
6061,L53240,Cotton,Op-2,Evening,16150,1615,12.6736,15.8,2026-01-01,101.0,61.10000000000002,0
9476,L56655,Cotton,Op-17,Night,15230,1523,17.5561,16.5,2026-01-01,98.8,59.60000000000002,0
6410,L53589,Cotton,Op-11,Night,15600,1560,16.6464,18.2,2026-01-01,100.3,60.0,0
3318,L50497,Cotton,Op-19,Morning,16360,1636,8.236899999999999,10.6,2026-01-01,101.5,60.5,0
7465,L54644,Cotton,Op-6,Evening,15350,1535,17.892899999999997,9.2,2026-01-01,100.10000000000002,61.30000000000001,0
3062,L50241,Cotton,Op-3,Night,13530,1353,34.456900000000005,8.6,2026-01-01,100.10000000000002,59.10000000000002,0
1356,M16215,Polyester,Op-17,Morning,16810,1681,12.6025,4.4,2026-01-01,98.60000000000002,60.0,0
4515,L51694,Cotton,Op-16,Morning,14790,1479,13.104400000000004,11.5,2026-01-01,102.39999999999998,60.30000000000001,0
5506,L52685,Cotton,Op-7,Evening,17460,1746,7.507599999999999,4.4,2026-01-01,102.8,62.19999999999999,0
5251,L52430,Cotton,Op-12,Evening,13320,1332,27.9841,6.6,2026-01-01,103.5,62.89999999999998,0
4512,L51691,Cotton,Op-13,Morning,14540,1454,18.49,10.8,2026-01-01,102.5,60.19999999999999,0
1731,M16590,Polyester,Op-12,Morning,13300,1330,30.6916,11.4,2026-01-01,98.3,57.80000000000001,0
1759,L48938,Cotton,Op-20,Evening,16080,1608,11.4921,19.3,2026-01-01,98.10000000000002,57.39999999999998,0
6651,L53830,Cotton,Op-12,Morning,15610,1561,12.460899999999995,15.6,2026-01-01,101.60000000000002,60.39999999999998,0
6647,L53826,Cotton,Op-8,Night,14790,1479,11.6964,14.7,2026-01-01,101.5,60.5,0
9861,H39274,Silk,Op-2,Morning,17550,1755,7.236099999999999,7.3,2026-01-01,98.7,59.60000000000002,0
4140,H33553,Silk,Op-1,Morning,16200,1620,9.4864,4.2,2026-01-01,101.7,60.19999999999999,0
9394,H38807,Silk,Op-15,Evening,14890,1489,18.49,15.1,2026-01-01,97.7,58.19999999999999,0
5124,M19983,Polyester,Op-5,Morning,15320,1532,17.0569,16.1,2026-01-01,104.2,63.5,0
1,M14860,Polyester,Op-2,Evening,15510,1551,18.3184,0.0,2026-01-01,98.10000000000002,58.60000000000002,0
1865,L49044,Cotton,Op-6,Night,15460,1546,14.137600000000004,7.2,2026-01-01,97.89999999999998,57.69999999999999,0
544,H29957,Silk,Op-5,Evening,15630,1563,13.0321,10.0,2026-01-01,97.5,59.30000000000001,0
350,L47529,Cotton,Op-11,Night,15950,1595,11.764899999999995,4.1,2026-01-01,97.60000000000002,58.30000000000001,0
6907,M21766,Polyester,Op-8,Evening,15300,1530,19.2721,16.5,2026-01-01,101.0,61.5,0
9766,L56945,Cotton,Op-7,Evening,14720,1472,15.288100000000002,1.4,2026-01-01,98.60000000000002,59.60000000000002,0
2524,L49703,Cotton,Op-5,Evening,16350,1635,12.3904,4.7,2026-01-01,98.8,58.69999999999999,0
3465,L50644,Cotton,Op-6,Morning,13030,1303,35.6409,4.2,2026-01-01,101.7,60.60000000000002,0
458,L47637,Cotton,Op-19,Night,12760,1276,28.7296,10.3,2026-01-01,97.39999999999998,58.60000000000002,0
3024,L50203,Cotton,Op-5,Morning,17110,1711,8.5264,21.5,2026-01-01,100.39999999999998,59.5,0
7262,L54441,Cotton,Op-3,Night,18180,1818,6.300100000000001,1.4,2026-01-01,100.39999999999998,60.5,0
9516,L56695,Cotton,Op-17,Morning,16820,1682,8.294400000000001,4.9,2026-01-01,99.0,60.19999999999999,0
7873,L55052,Cotton,Op-14,Evening,15320,1532,13.838400000000002,5.4,2026-01-01,100.60000000000002,62.30000000000001,0
6626,M21485,Polyester,Op-7,Night,14210,1421,19.7136,9.4,2026-01-01,101.60000000000002,60.69999999999999,0
2535,L49714,Cotton,Op-16,Morning,17290,1729,7.0756000000000006,7.3,2026-01-01,98.89999999999998,58.69999999999999,0
132,L47311,Cotton,Op-13,Morning,17370,1737,7.672899999999999,13.0,2026-01-01,98.8,58.39999999999998,0
3705,M18564,Polyester,Op-6,Morning,14000,1400,24.5025,2.0,2026-01-01,102.0,61.19999999999999,0
1373,M16232,Polyester,Op-14,Night,15730,1573,17.472399999999997,9.1,2026-01-01,98.8,60.30000000000001,0
6201,L53380,Cotton,Op-2,Morning,16790,1679,8.880400000000002,6.4,2026-01-01,101.0,60.89999999999998,0
4857,M19716,Polyester,Op-18,Morning,16980,1698,9.7969,10.0,2026-01-01,103.60000000000002,62.30000000000001,0
4713,L51892,Cotton,Op-14,Morning,15640,1564,12.8881,17.1,2026-01-01,103.39999999999998,61.80000000000001,0
5545,L52724,Cotton,Op-6,Evening,14710,1471,20.7936,14.0,2026-01-01,102.2,61.69999999999999,0
1414,M16273,Polyester,Op-15,Evening,15280,1528,13.4689,19.7,2026-01-01,98.7,59.80000000000001,0
4114,L51293,Cotton,Op-15,Evening,13250,1325,30.5809,19.2,2026-01-01,102.0,60.60000000000002,0
656,L47835,Cotton,Op-17,Night,14350,1435,15.054399999999998,16.5,2026-01-01,97.7,59.10000000000002,0
8138,H37551,Silk,Op-19,Night,16000,1600,10.4976,6.7,2026-01-01,99.5,60.80000000000001,0
4099,L51278,Cotton,Op-20,Evening,16480,1648,8.761600000000001,15.7,2026-01-01,102.0,60.30000000000001,0
593,H30006,Silk,Op-14,Night,16680,1668,7.7841,24.0,2026-01-01,97.5,59.5,0
8709,M23568,Polyester,Op-10,Morning,13640,1364,29.16,4.3,2026-01-01,97.2,58.5,0
3124,H32537,Silk,Op-5,Evening,14980,1498,14.8225,3.7,2026-01-01,100.0,59.39999999999998,0
3048,L50227,Cotton,Op-9,Morning,15580,1558,14.6689,5.1,2026-01-01,100.2,59.39999999999998,0
3888,L51067,Cotton,Op-9,Morning,14480,1448,25.5025,5.3,2026-01-01,102.39999999999998,61.19999999999999,0
5736,L52915,Cotton,Op-17,Morning,16730,1673,9.0601,21.0,2026-01-01,102.39999999999998,61.80000000000001,0
2185,L49364,Cotton,Op-6,Evening,14750,1475,18.8356,5.1,2026-01-01,99.8,59.39999999999998,0
2146,L49325,Cotton,Op-7,Evening,15500,1550,20.9764,17.0,2026-01-01,99.3,58.80000000000001,0
7048,L54227,Cotton,Op-9,Evening,14010,1401,18.1476,11.4,2026-01-01,100.60000000000002,60.39999999999998,0
3106,L50285,Cotton,Op-7,Evening,16120,1612,12.5316,20.5,2026-01-01,99.8,59.10000000000002,0
9234,L56413,Cotton,Op-15,Morning,14030,1403,20.340100000000003,13.8,2026-01-01,98.3,59.10000000000002,0
9097,L56276,Cotton,Op-18,Evening,17120,1712,9.5481,20.4,2026-01-01,97.2,58.10000000000002,0
2770,M17629,Polyester,Op-11,Evening,14770,1477,14.516100000000002,1.3,2026-01-01,100.0,59.60000000000002,0
5222,L52401,Cotton,Op-3,Night,16260,1626,9.8596,20.9,2026-01-01,103.89999999999998,63.0,0
5834,L53013,Cotton,Op-15,Night,14570,1457,19.8025,1.4,2026-01-01,101.3,61.19999999999999,0
1733,H31146,Silk,Op-14,Night,17000,1700,7.9524,12.0,2026-01-01,98.39999999999998,57.89999999999998,0
266,L47445,Cotton,Op-7,Night,14540,1454,13.7641,3.5,2026-01-01,98.0,58.10000000000002,0
5145,L52324,Cotton,Op-6,Morning,16070,1607,11.2225,0.5,2026-01-01,104.39999999999998,63.69999999999999,0
8268,L55447,Cotton,Op-9,Morning,15400,1540,13.176899999999998,17.5,2026-01-01,99.2,60.69999999999999,0
3938,L51117,Cotton,Op-19,Night,18020,1802,6.969599999999999,19.2,2026-01-01,102.5,61.5,0
762,L47941,Cotton,Op-3,Morning,16460,1646,11.9716,23.8,2026-01-01,96.7,57.80000000000001,0
7221,L54400,Cotton,Op-2,Morning,14290,1429,18.1476,12.7,2026-01-01,99.8,59.69999999999999,0
8440,L55619,Cotton,Op-1,Evening,16370,1637,11.9716,20.7,2026-01-01,98.60000000000002,59.80000000000001,0
3258,L50437,Cotton,Op-19,Morning,19840,1984,3.8809,16.9,2026-01-01,101.2,59.89999999999998,0
4339,L51518,Cotton,Op-20,Evening,13970,1397,19.0969,10.2,2026-01-01,101.60000000000002,59.89999999999998,0
4363,L51542,Cotton,Op-4,Evening,14470,1447,21.7156,16.9,2026-01-01,102.10000000000002,60.10000000000002,0
317,L47496,Cotton,Op-18,Night,17140,1714,11.022400000000005,17.7,2026-01-01,97.8,58.39999999999998,0
8070,M22929,Polyester,Op-11,Morning,18750,1875,4.884100000000001,10.0,2026-01-01,100.5,61.89999999999998,0
1852,M16711,Polyester,Op-13,Evening,13650,1365,24.2064,3.6,2026-01-01,97.7,57.30000000000001,0
2485,H31898,Silk,Op-6,Evening,15240,1524,14.2129,17.0,2026-01-01,98.8,58.60000000000002,0
9874,L57053,Cotton,Op-15,Evening,16160,1616,13.3225,11.0,2026-01-01,98.89999999999998,59.80000000000001,0
9575,H38988,Silk,Op-16,Night,14180,1418,21.7156,19.7,2026-01-01,99.7,60.80000000000001,0
1079,H30492,Silk,Op-20,Night,16560,1656,9.4864,18.1,2026-01-01,96.89999999999998,57.69999999999999,0
8359,L55538,Cotton,Op-20,Evening,15470,1547,13.9876,0.0,2026-01-01,98.7,59.69999999999999,0
7334,M22193,Polyester,Op-15,Night,13670,1367,28.4089,20.1,2026-01-01,99.89999999999998,60.39999999999998,0
1072,L48251,Cotton,Op-13,Evening,14250,1425,24.1081,16.3,2026-01-01,96.89999999999998,57.80000000000001,0
104,M14963,Polyester,Op-5,Night,14410,1441,16.4025,6.3,2026-01-01,98.8,58.80000000000001,0
5749,M20608,Polyester,Op-10,Evening,15760,1576,11.56,2.8,2026-01-01,102.2,61.69999999999999,0
1419,L48598,Cotton,Op-20,Morning,13200,1320,22.4676,21.0,2026-01-01,98.8,59.89999999999998,0
1659,H31072,Silk,Op-20,Morning,15700,1570,12.460899999999995,15.9,2026-01-01,98.10000000000002,58.0,0
5285,M20144,Polyester,Op-6,Night,17320,1732,8.761600000000001,14.7,2026-01-01,103.8,63.19999999999999,0
1150,L48329,Cotton,Op-11,Evening,14460,1446,14.8225,16.4,2026-01-01,97.2,58.10000000000002,0
7151,L54330,Cotton,Op-12,Night,14010,1401,24.3049,16.3,2026-01-01,100.2,59.80000000000001,0
1569,L48748,Cotton,Op-10,Morning,14070,1407,22.184100000000004,15.3,2026-01-01,98.2,58.19999999999999,0
1088,H30501,Silk,Op-9,Night,15490,1549,12.816399999999998,20.6,2026-01-01,96.89999999999998,57.80000000000001,1
6086,L53265,Cotton,Op-7,Night,15380,1538,13.4689,0.3,2026-01-01,100.89999999999998,60.60000000000002,0
8675,M23534,Polyester,Op-16,Night,15280,1528,8.4681,16.3,2026-01-01,97.39999999999998,58.60000000000002,0
8342,L55521,Cotton,Op-3,Night,17510,1751,8.761600000000001,16.0,2026-01-01,98.8,59.69999999999999,0
7812,M22671,Polyester,Op-13,Morning,14660,1466,15.21,12.5,2026-01-01,100.0,61.39999999999998,0
6085,M20944,Polyester,Op-6,Evening,15050,1505,13.104400000000004,0.0,2026-01-01,100.8,60.60000000000002,0
8774,L55953,Cotton,Op-15,Night,15850,1585,14.137600000000004,0.2,2026-01-01,97.5,58.60000000000002,0
8758,L55937,Cotton,Op-19,Evening,15870,1587,12.1801,16.6,2026-01-01,97.5,58.80000000000001,0
1693,M16552,Polyester,Op-14,Evening,17640,1764,7.672899999999999,2.3,2026-01-01,98.10000000000002,57.60000000000002,0
4735,L51914,Cotton,Op-16,Evening,15070,1507,15.366400000000004,22.5,2026-01-01,103.2,61.5,0
3388,M18247,Polyester,Op-9,Evening,12900,1290,42.6409,6.3,2026-01-01,101.60000000000002,60.80000000000001,0
3647,M18506,Polyester,Op-8,Night,18630,1863,6.6049,8.5,2026-01-01,102.2,61.5,0
1684,M16543,Polyester,Op-5,Evening,14030,1403,27.8784,0.0,2026-01-01,97.89999999999998,57.39999999999998,0
9,M14868,Polyester,Op-10,Morning,16670,1667,8.1796,1.8,2026-01-01,98.3,58.69999999999999,0
6063,M20922,Polyester,Op-4,Morning,14070,1407,28.09,16.5,2026-01-01,101.10000000000002,61.19999999999999,0
6517,H35930,Silk,Op-18,Evening,14700,1470,16.0801,2.3,2026-01-01,101.10000000000002,60.0,0
4124,M18983,Polyester,Op-5,Night,15170,1517,15.132099999999998,0.2,2026-01-01,102.10000000000002,60.60000000000002,0
8730,L55909,Cotton,Op-11,Morning,13520,1352,28.944399999999995,9.1,2026-01-01,97.3,58.69999999999999,0
6046,L53225,Cotton,Op-7,Evening,13110,1311,31.1364,11.8,2026-01-01,100.8,60.89999999999998,0
568,M15427,Polyester,Op-9,Evening,16800,1680,9.1204,16.8,2026-01-01,97.7,59.69999999999999,0
9162,M24021,Polyester,Op-3,Morning,16120,1612,9.0,16.3,2026-01-01,97.5,58.5,0
1804,L48983,Cotton,Op-5,Evening,13880,1388,16.240899999999996,10.9,2026-01-01,98.10000000000002,57.69999999999999,0
8502,L55681,Cotton,Op-3,Morning,15810,1581,11.9716,15.0,2026-01-01,98.39999999999998,59.69999999999999,0
4901,L52080,Cotton,Op-2,Night,13880,1388,17.5561,22.1,2026-01-01,103.60000000000002,62.39999999999998,0
1600,L48779,Cotton,Op-1,Evening,14900,1490,21.3444,0.6,2026-01-01,97.89999999999998,58.0,0
7932,L55111,Cotton,Op-13,Morning,14990,1499,14.7456,20.5,2026-01-01,100.7,61.69999999999999,0
9548,L56727,Cotton,Op-9,Night,16790,1679,9.4249,12.9,2026-01-01,99.60000000000002,61.10000000000002,0
2824,M17683,Polyester,Op-5,Evening,13200,1320,38.6884,14.2,2026-01-01,100.3,59.5,0
5468,L52647,Cotton,Op-9,Night,13830,1383,26.4196,16.0,2026-01-01,102.89999999999998,62.39999999999998,0
3530,L50709,Cotton,Op-11,Night,15670,1567,15.21,21.4,2026-01-01,101.89999999999998,60.89999999999998,1
8684,L55863,Cotton,Op-5,Night,14470,1447,22.9441,18.8,2026-01-01,97.2,58.5,0
1156,H30569,Silk,Op-17,Evening,18460,1846,7.4529,17.9,2026-01-01,97.0,57.89999999999998,0
6548,L53727,Cotton,Op-9,Night,17400,1740,8.5264,11.0,2026-01-01,101.39999999999998,60.80000000000001,0
9089,M23948,Polyester,Op-10,Night,16620,1662,7.236099999999999,18.3,2026-01-01,97.10000000000002,57.89999999999998,0
7621,L54800,Cotton,Op-2,Evening,16510,1651,13.6161,6.5,2026-01-01,100.5,61.5,0
8297,L55476,Cotton,Op-18,Night,14360,1436,15.21,3.2,2026-01-01,98.89999999999998,60.30000000000001,0
4541,M19400,Polyester,Op-2,Night,15800,1580,12.6736,17.6,2026-01-01,102.5,60.39999999999998,0
9135,L56314,Cotton,Op-16,Morning,14490,1449,16.160400000000003,9.5,2026-01-01,97.7,58.69999999999999,0
