Batch ID,Machine ID,Fabric type,Operator,Shift,Production quantity,Production speed,Waste quantity,Machine age,Last maintenance date,Humidity,Temperature
B-01093,M-07,Wool,Op-09,Evening,60.88904008837842,174.53142597882945,32.600452565691135,5.923937451423316,2026-04-04,57.17422142915072,21.45472523554393
B-01094,M-06,Wool,Op-04,Evening,1704.8181848661397,212.3753912483026,331.0845659027925,11.372364894107797,2026-05-05,63.09301561075028,27.110595943040153
B-01095,M-05,Silk,Op-05,Night,1356.8193766272757,249.0795478283079,57.961342506540234,6.305382737375107,2026-07-16,45.138380380871254,29.186920203456452
B-01096,M-10,Denim,Op-17,Night,1894.8826447184972,209.01668257197804,36.53929322356683,10.260526874531125,2025-11-10,75.1636811119457,21.97093702825885
B-01097,M-01,Silk,Op-19,Night,1563.3500093773737,264.7488923824599,43.009727159437794,12.998406396628091,2026-01-31,50.75535884274663,21.786798045837337
B-01098,M-04,Silk,Op-15,Night,846.1018853105807,158.23929099932485,22.935083645301088,11.81174579572508,2025-12-23,33.77635430129435,36.551624349614045
B-01099,M-07,Polyester,Op-01,Morning,1394.0958966508927,117.9304462471358,58.956965080483236,5.723027097001915,2025-12-04,34.48504595074229,39.23087445762219
B-01100,M-03,Wool,Op-16,Morning,9718.87060172408,144.7205096647342,100.38302905003226,14.068371473497931,2025-08-09,47.22982978634859,23.219688633747495
B-01101,M-05,Wool,Op-11,Night,857.1872648809981,287.68952808208155,38.12233463459708,3.3952035360002686,2026-02-18,35.662172581990994,31.40374431599609
B-01102,M-06,Wool,Op-20,Evening,1215.6647265408892,298.91285133690496,31.99115269792869,10.5084037935319,2025-12-29,33.70374536052239,39.85664263363951
B-01103,M-09,Denim,Op-01,Evening,91.84317111132961,211.5758367155771,47.24991674921894,5.2603062854921,2026-01-26,34.322875356007614,20.028566861583535
B-01104,M-02,Wool,Op-15,Evening,1998.8109484151612,157.36932912944,42.78947310199702,4.926370906640774,2026-07-10,37.98747301169721,23.281271765306705
B-01105,M-01,Polyester,Op-09,Evening,1689.2600679102907,281.15135812728954,39.07292925528422,14.651220375907538,2026-01-21,41.614482704822635,37.62595091228184
B-01106,M-04,Cotton,Op-19,Morning,669.2608167753266,274.00498510403315,14.38262094769022,9.90547888501066,2026-07-06,38.23654480405308,28.596625150260053
B-01107,M-07,Silk,Op-19,Night,1605.1918530652954,190.6832461248536,46.99360742008257,14.84991923148939,2025-10-22,32.737249112979754,27.100305322724935
B-01108,M-04,Polyester,Op-03,Night,9252.900986532997,163.18716447712734,155.05453006199954,11.209363487365952,2026-06-13,73.73735367444874,38.77438603955726
B-01109,M-08,Denim,Op-16,Evening,1738.8323396402218,160.70078182959045,37.25132628671361,6.578702669529002,2026-03-26,45.845650690927215,29.34774670895851
B-01110,M-05,Wool,Op-11,Night,1942.4171633816702,162.56892560113363,28.01300937511035,2.3726235335531576,2026-07-18,56.34085830252067,21.141981568903528
B-01111,M-07,Wool,Op-15,Evening,829.0840837943695,192.87004997642833,22.428989325066063,7.0655130523263905,2025-09-06,69.98459310013956,34.789493077682266
B-01112,M-06,Denim,Op-12,Night,1000.5563113634448,163.2937568122997,41.84504160611451,11.835931222116127,2026-01-22,32.60362031106349,20.256432990212115
B-01113,M-01,Polyester,Op-15,Evening,1215.719563983574,126.1762277107152,46.67317851104963,4.297923084323018,2025-12-01,76.62519765486913,37.19005951249796
B-01114,M-01,Wool,Op-09,Morning,1223.33784550599,204.06472523827716,51.92357496002063,14.65342349397542,2025-09-30,78.28852219421435,24.305380915716686
B-01115,M-10,Cotton,Op-16,Night,795.8639992505252,142.70749557679028,10.792225735967916,10.465302478304075,2025-10-08,50.25005492937742,38.6308881421304
B-01116,M-06,Cotton,Op-20,Night,1267.2884612142395,283.7043060886242,44.057100866941724,13.657591246713071,2026-06-10,37.82646067078706,27.33275400192913
B-01117,M-08,Cotton,Op-11,Morning,739.0923271571032,293.60443440914776,9.915913444279763,13.806490602187244,2025-11-22,38.347508951723455,22.423109225219708
B-01118,M-06,Polyester,Op-19,Night,1864.1654960549467,138.72476195909215,23.99071706701309,6.827988999620966,2026-02-21,52.44256828260015,31.98022088427135
B-01119,M-09,Polyester,Op-09,Morning,840.1379261007739,286.2980773837852,19.390610793216986,13.717741501759974,2026-05-31,69.06453237028461,20.38802491236431
B-01120,M-01,Silk,Op-09,Night,1441.9381030143618,155.03804235469514,66.84857280595187,13.734213730752883,2026-03-01,61.69447309162209,21.438134346328912
B-01121,M-02,Polyester,Op-03,Morning,1936.6499872643337,115.54248367834509,33.28336103125273,8.453043288058408,2026-03-18,45.16821411070852,27.856781529628048
B-01122,M-02,Polyester,Op-10,Night,1367.1081530186189,291.59587064977813,32.27594671253507,8.043016403802527,2025-10-03,34.145729069724055,32.40002666954817
B-01123,M-05,Polyester,Op-09,Morning,1783.8877843869468,186.93562966329404,36.79001673607613,3.6997545251914383,2025-11-11,39.55528113455725,35.37528361442321
B-01124,M-08,Silk,Op-03,Evening,1650.8500912388345,141.17746215331988,78.03445721498598,5.503609161818332,2026-02-27,53.27434862198497,38.86391699386901
B-01125,M-01,Wool,Op-13,Morning,810.3078131334316,171.64380824861456,37.298798027061025,3.0915914383528125,2025-11-25,55.49925396567485,29.21165101389333
B-01126,M-06,Wool,Op-18,Night,1895.008066686609,176.71347820145843,19.227230246563217,7.884331202265852,2026-04-12,74.81181245730666,36.134156154901234
B-01127,M-03,Denim,Op-05,Evening,980.0893462753738,184.35484838722516,35.023285993033284,4.216027971565244,2025-10-31,39.97858079479694,20.755690131913592
B-01128,M-06,Cotton,Op-06,Evening,893.7654357247485,110.46943568626261,26.2075708820119,4.233710347392891,2025-12-27,70.09569764180632,37.02978363293093
B-01129,M-03,Cotton,Op-15,Night,1124.1060056130293,295.57073870035634,19.008961615865168,3.8079052342329787,2026-01-06,40.76796414273042,25.837343540727993
B-01130,M-10,Silk,Op-16,Night,1069.0483973062799,282.16684539795074,12.762908375261071,9.61486976880004,2026-02-03,50.597327430613184,38.68821589142429
B-01131,M-07,Denim,Op-09,Night,815.414266852792,213.17772102035178,29.32731884081389,9.617736724704509,2026-02-03,31.977875328130658,28.060775158142643
B-01132,M-09,Polyester,Op-19,Morning,1547.1058196051024,227.62798050325387,23.438927770134995,5.487885141052944,2026-06-22,34.676006179895474,28.542248928386684
B-01133,M-06,Denim,Op-13,Morning,1921.4354877810006,195.03417320452564,57.4853987529366,5.441628440996146,2026-01-04,,35.326081422378
B-01134,M-04,Denim,Op-03,Night,88.16474559986409,262.39354847816037,37.67284890673848,13.140130114015708,2026-04-24,63.65040831443385,20.939288448153345
B-01135,M-09,Denim,Op-07,Evening,843.006127076905,276.49902101362727,23.495327963135647,1.2817041059430365,2025-09-19,67.6363568912988,29.475465850288458
B-01136,M-03,Denim,Op-11,Evening,510.64479874233075,263.8796461932985,19.458213533445253,6.037548608911931,2025-09-16,57.03828156502715,33.546013726713184
B-01137,M-10,Cotton,Op-08,Night,1933.9700882391085,206.26799064732182,42.40425571585877,6.596073713641986,2026-05-28,77.68518132458539,32.84220470051042
B-01138,M-02,Polyester,Op-05,Evening,689.6963681053567,268.51090029303623,19.885778660294704,6.070542439118122,2026-05-23,,33.20939442728862
B-01139,M-05,Denim,Op-16,Morning,798.3946696925575,220.33732172409302,21.90944989179926,1.8495629653095524,2026-04-16,50.667122993559616,30.93229879327342
B-01140,M-02,Silk,Op-04,Night,1623.0082628764862,265.5849909090625,471.03482382537493,11.797403036464493,2026-02-01,31.940647390590104,23.882575408919443
B-01141,M-08,Denim,Op-14,Morning,1752.4351625781753,268.5069016703603,28.55569147590116,5.244914712635449,2026-03-25,51.47239485393513,29.414118946318748
B-01142,M-08,Silk,Op-18,Evening,546.6021953666844,289.38057989210336,25.766996978765015,4.369976199289094,2026-07-01,41.997445186181565,21.66758107537519
B-01143,M-06,Wool,Op-09,Morning,1369.605672409658,233.40737142507078,15.821654855420018,13.762076421682735,2025-12-07,47.281008445039475,32.43014622276168
B-01144,M-08,Denim,Op-12,Morning,780.158792346694,266.2491610179885,24.45187522476234,11.7347569887367,2025-10-25,47.532134572857345,27.536212555484248
B-01145,M-03,Silk,Op-12,Evening,500.3615070277018,148.24886720760557,10.601136363790122,3.915245320515002,2026-08-19,42.52414733748817,36.11811685066883
B-01146,M-07,Polyester,Op-06,Morning,787.2819830752222,200.85269215860632,19.096460919437213,13.119030509218247,2025-11-27,42.067485191874994,21.570724855855975
B-01147,M-10,Polyester,Op-17,Night,1621.4777368474668,210.1381089389589,67.62615972395946,12.435107174040864,2026-01-05,,39.19184295218468
B-01148,M-02,Denim,Op-17,Night,1405.70461826563,198.6683176104761,22.616562315987018,1.5609672088757334,2026-07-18,79.21609894070207,27.66962245150085
B-01149,M-02,Denim,Op-04,Morning,1500.0632830946852,156.85765781909186,65.16986625059003,9.200895793034666,2025-11-08,59.33839539222956,28.914596418057386
B-01150,M-06,Wool,Op-16,Morning,897.4505923331645,189.72651832354683,23.147307118393172,8.5276898002736,2025-08-03,63.18123603836498,35.67943701011179
B-01151,M-07,Polyester,Op-10,Evening,1469.070416144894,130.12219061370382,265.5757166339461,14.0570734075947,2026-08-25,49.15294032105018,34.590428439528765
B-01152,M-06,Cotton,Op-08,Morning,1230.6238164853671,275.6504935464693,36.4485717335335,8.38157209930948,2026-08-18,76.49352411469395,29.675937931655927
B-01153,M-07,Wool,Op-11,Night,679.6201827507978,260.53124883044393,32.43990545241138,4.457515774538875,2026-02-09,74.98062446861576,38.21648440660792
B-01154,M-08,Polyester,Op-18,Night,1280.3457336546348,235.41875695672886,14.559984200826463,11.89922232086329,2026-06-01,36.55073093252328,32.019143899949945
B-01155,M-09,Silk,Op-03,Morning,1246.349125083089,130.9685363240455,43.53110749449484,3.5609209634691856,2025-08-10,48.25237833463008,28.64874333433006
B-01156,M-10,Wool,Op-06,Night,611.6426276577735,200.73835224748893,19.73671077735346,3.556751823543416,2026-02-28,58.69875875158709,32.748092245223674
B-01157,M-04,Denim,Op-18,Morning,1607.4432657174616,167.12184884818026,57.74592865569343,11.711492282863832,2026-02-15,51.63835408540969,29.683689966451936
B-01158,M-03,Polyester,Op-13,Night,527.5375759988359,230.79884428404966,7.19425043276793,9.660192087009616,2026-01-30,45.49235583766399,21.71588569798979
B-01159,M-06,Wool,Op-18,Night,1884.835620477843,237.85586424516742,81.84496873350892,2.7794365927903657,2026-02-08,47.83615846544532,31.84965987803193
B-01160,M-03,Denim,Op-10,Morning,565.4913930695128,147.32662629400176,27.347710621026895,13.45648586413532,2025-11-28,30.458277509190825,24.02798205587775
B-01161,M-07,Denim,Op-14,Morning,1420.1027697832567,152.3342733275013,28.10355431716153,1.9378753215418665,2025-10-06,,20.563826808944444
B-01162,M-07,Cotton,Op-11,Night,1822.2287293833658,183.1827308595019,32.16433212524432,11.084667168323902,2026-04-22,75.91425176899789,28.16080923205633
B-01163,M-07,Wool,Op-17,Morning,1275.6768962853794,281.6167374119709,41.93902722060324,12.26124179792781,2026-06-06,33.29149216815769,33.85145600155164
B-01164,M-03,Silk,Op-03,Morning,1861.1947645196383,124.49628337005944,54.495404341575814,8.476505584865192,2026-05-14,73.97313467559462,28.20047573483486
B-01165,M-08,Wool,Op-04,Night,605.6910165004374,155.62872808978216,17.222672274554235,5.5430930883652625,2026-03-11,77.25612243724434,25.65334721082318
B-01166,M-07,Wool,Op-16,Evening,1506.9566353464197,132.4366744815755,52.819389129455395,7.810193419986243,2026-07-22,66.92695197379538,37.337104260541324
B-01167,M-09,Cotton,Op-15,Evening,1503.5802729754218,125.2566945169138,30.962706625265888,14.24087096144886,2025-08-21,36.628703874224115,35.49345874363597
B-01168,M-09,Denim,Op-14,Morning,1900.3897155518773,243.9919078738959,65.967330800708,11.553391981697166,2026-07-05,40.95295865299417,28.86079953270322
B-01169,M-07,Silk,Op-05,Morning,1654.9604273099014,120.79187518247792,71.01503000839448,14.473114430363397,2025-12-23,74.51103352772779,25.40697180991169
B-01170,M-04,Silk,Op-11,Evening,1277.485884559735,192.36129631240374,33.773298269239376,5.402077481359676,2025-09-09,59.04842933157963,34.59778235407195
B-01171,M-03,Wool,Op-10,Morning,1443.828789512438,239.86258423106074,40.90386104501564,10.955705438214002,2026-05-06,32.598304906559015,37.19495611370134
B-01172,M-05,Denim,Op-15,Night,893.6241225443216,148.35290149593632,35.73516173017642,7.7621975798153064,2026-03-30,74.34157697344796,27.566951633652938
B-01173,M-04,Cotton,Op-07,Night,645.2280964808278,195.21134043021237,119.39540370308634,14.8836059654983,2026-03-25,68.52189013961686,24.21056976881226
B-01174,M-08,Wool,Op-06,Evening,1114.341390893764,256.016804746993,37.556344028199526,11.797147414065652,2025-10-02,41.405018895119255,38.444466363097206
B-01175,M-03,Wool,Op-16,Morning,1069.886436443022,200.3871161561721,188.7940719955228,9.470997548128413,2025-12-23,57.99452659228927,29.728100710723563
B-01176,M-05,Wool,Op-04,Night,1719.099356457019,208.35206398820307,82.33158079839242,2.8351180638658433,2026-05-19,68.3078550791389,38.64887956754701
B-01177,M-09,Polyester,Op-07,Evening,1053.5265986167592,127.10337471215081,49.8944895132254,8.257594772862912,2025-09-21,,22.252184586984413
B-01178,M-09,Cotton,Op-02,Evening,775.369441032719,150.5531719902328,21.90625913370428,6.692911376389586,2025-11-10,49.15822342795629,35.893257847957784
B-01179,M-04,Denim,Op-06,Morning,756.1523900050054,153.4419790972148,24.67317101955179,8.127587392625308,2025-10-20,37.372695871306746,32.23311351292028
B-01180,M-03,Wool,Op-10,Morning,1572.0534745733864,287.54092307587354,23.993642643162286,13.77156385541618,2026-05-13,77.30378090344158,24.89431194047402
B-01181,M-06,Cotton,Op-07,Evening,953.4150507446727,279.01703455326293,45.665835021330786,14.608748644728836,2026-06-29,72.9662475535238,22.200354422550873
B-01182,M-01,Wool,Op-14,Morning,1135.037041026179,101.86205815247074,26.72122487144765,7.193512370474711,2025-08-24,32.30345848377338,30.87755842322235
B-01183,M-01,Silk,Op-14,Night,1210.1524003910731,222.6340721486234,51.76682736657063,13.163215341449483,2026-04-11,63.09507882359643,28.680977369563614
B-01184,M-09,Polyester,Op-11,Evening,1858.3732063596983,123.95199328643945,68.28010267960325,8.44706168573908,2025-09-14,44.22559798712221,20.94122395753895
B-01185,M-06,Wool,Op-16,Evening,1794.1561661888384,132.5805308954788,36.98007679715624,12.373791206734607,2026-06-05,72.66978667684708,38.286808853329674
B-01186,M-09,Polyester,Op-07,Morning,1855.929597784834,164.13255094728646,72.03777465629018,8.732732188377039,2025-08-02,32.52537354161411,20.877621767374873
B-01187,M-10,Polyester,Op-19,Night,1166.7199669666866,151.2584750738435,49.27717240183079,3.665788944348743,2026-06-09,63.4976745429609,20.008030880506798
B-01188,M-06,Wool,Op-16,Night,618.8744091948932,138.29792298162388,14.127966156999733,6.407309534187254,2025-10-27,54.24293698580518,27.099902316278836
B-01189,M-05,Silk,Op-05,Evening,1945.8740181097826,228.31593624867884,42.92257061049695,1.328061375143435,2026-03-10,51.508795422215655,37.500173994879404
B-01190,M-01,Denim,Op-02,Evening,641.8345171615823,251.67695431798356,10.025429736167274,9.484193647105137,2026-02-27,58.515625391325194,21.071531192148157
B-01191,M-05,Silk,Op-12,Morning,1433.8240943196706,141.56476829176717,68.73323453016766,8.05698111647794,2026-03-16,57.24408430146967,25.67014380541879
B-01192,M-08,Silk,Op-04,Morning,1763.6961602533627,244.4747015265597,28.974942277317602,2.091914129731727,2026-04-25,35.30650096545097,29.855626917299112
B-01193,M-07,Denim,Op-08,Evening,1967.398195294211,131.70404680548188,29.82862187199413,7.824549696495636,2025-10-21,48.206052842075266,32.78772842908196
B-01194,M-05,Cotton,Op-16,Morning,1145.4746420635863,154.94100656142874,49.62169292863841,13.428521345403633,2025-08-09,32.02928560673475,38.274549880129186
B-01195,M-10,Polyester,Op-18,Morning,946.3560746612231,257.85813093542095,20.944034400473146,1.4369898447424658,2026-01-15,78.34327751466968,30.531898851795788
B-01196,M-01,Polyester,Op-03,Night,1043.8748188920156,113.28107069209948,28.925183642982866,14.85089319658855,2025-08-28,31.964597257534624,33.098142462957185
B-01197,M-06,Denim,Op-08,Evening,1923.3743272830727,149.19994806135904,24.466108638024828,8.449215535132158,2026-02-23,54.11781042913765,34.05732888100203
B-01198,M-02,Denim,Op-14,Evening,790.6836950350323,142.91296401856997,14.714428123436376,11.334110567783656,2025-12-21,39.456934816337004,31.469835277819534
B-01199,M-01,Wool,Op-11,Night,1792.4374251259676,288.4370908979277,21.493547458865933,8.258901649191365,2025-12-19,47.61544421045892,24.68115550034998
B-01200,M-02,Wool,Op-06,Night,902.750114296243,230.84715598906357,34.08290960667969,8.470637038328952,2026-07-14,77.20206391404636,27.925545249834013
B-01201,M-05,Denim,Op-15,Night,1233.984121212682,202.51524318484235,47.21926726060169,4.748840404457645,2026-06-11,52.747538842099985,29.415699940254143
B-01202,M-07,Cotton,Op-13,Night,5842.202755659577,165.86425549650085,176.04646062760668,1.5908065601381782,2026-03-30,,29.925902510012794
B-01203,M-04,Wool,Op-11,Night,1977.3936626622374,289.1549434016922,55.67126939033516,3.759484543531131,2026-01-05,73.76816199503804,34.08987272823369
B-01204,M-10,Polyester,Op-07,Morning,1310.9164914870935,269.9200349964916,43.476797347720314,7.721889154937225,2026-05-14,48.66036845525635,29.864949860519715
B-01205,M-06,Cotton,Op-11,Evening,783.6164806675233,280.18154605339816,26.773791012349,10.438617283614594,2026-05-02,61.66344586687445,21.989924523612764
B-01206,M-06,Cotton,Op-05,Evening,681.4409933577385,115.73953503907981,9.246395646795616,8.382352538993507,2026-06-25,50.13927670232475,31.776205403124465
B-01207,M-08,Denim,Op-13,Morning,1146.4745942708876,134.9573430090316,26.38809759526578,14.819401202937632,2026-05-14,58.05751062175872,33.74873721881735
B-01208,M-09,Cotton,Op-06,Morning,642.1083721690162,295.17417255670733,7.055417386258264,5.007626495364565,2026-06-27,51.19040925867871,32.9972784340515
B-01209,M-02,Wool,Op-12,Evening,8430.121119679456,207.31563800572405,124.99017216368898,4.89504061896351,2026-04-19,33.080399264623466,23.24996830948883
B-01210,M-02,Silk,Op-12,Evening,598.4011474175443,238.12306247732727,11.173687933874742,9.013708163548712,2026-07-25,50.225976222911754,27.272228983801277
B-01211,M-07,Denim,Op-01,Evening,1504.4168848062764,294.1336055587741,41.92441105787102,3.460013441715562,2025-08-19,59.85583100077517,28.483701114919526
B-01212,M-03,Polyester,Op-16,Morning,881.2209201917216,265.02697513228384,15.220746138464197,7.793578458061376,2026-07-27,57.170292609913204,26.095218255946513
B-01213,M-07,Polyester,Op-06,Night,628.8655823042308,242.82382818498317,16.747314316313624,3.7472799436299784,2026-06-11,64.50376770943988,27.807528920939077
B-01214,M-08,Polyester,Op-10,Evening,1203.7662441391576,173.54170162550864,44.09561397589637,2.4086796811162614,2025-10-11,45.48159050014229,33.27468721387877
B-01215,M-08,Cotton,Op-05,Evening,929.3364608599916,192.0205253115376,42.62853520778677,3.7082611921671247,2026-08-04,40.51860407649179,20.460941768132148
B-01216,M-04,Cotton,Op-14,Morning,816.0599976123593,145.50677538729266,10.61344630375107,4.914420057031846,2026-07-01,36.37040358477145,32.785257663627256
B-01217,M-01,Silk,Op-16,Evening,701.3036394895254,228.95134531801858,14.194979613071926,5.755248686740199,2026-04-18,65.39739133505945,31.14849489340284
B-01218,M-10,Polyester,Op-05,Morning,1476.241925733992,123.25473605857613,50.42871929797653,8.509745363120427,2025-12-07,51.85740525225174,25.357471656348814
B-01219,M-10,Cotton,Op-08,Morning,1807.0003885104238,299.7809399526153,36.65291322196334,9.508678762407943,2026-04-21,50.23529371645851,24.50414200432403
B-01220,M-10,Silk,Op-05,Evening,1219.1824672246485,173.45554025614183,30.895766797648832,13.793403316749218,2026-01-23,48.41477338278548,27.46889182290871
B-01221,M-01,Polyester,Op-06,Morning,1754.9303155514872,761.2391517014339,530.9541317991684,9.598363904464497,2026-06-15,46.707151119193114,36.35808353664879
B-01222,M-06,Polyester,Op-19,Evening,1097.3753522951192,199.43345614353714,30.583391281860955,10.343817427473635,2026-01-08,30.63827132589487,37.431037129164956
B-01223,M-09,Silk,Op-11,Morning,1014.4497795501172,127.64911312681141,37.68316109838747,7.15251524101819,2026-04-19,54.816138564218946,28.072933889869557
B-01224,M-09,Silk,Op-03,Evening,1131.3447931388391,292.28351556931466,29.292385356738297,9.389885249530286,2026-01-21,70.37389678259544,22.187118062189576
B-01225,M-09,Silk,Op-05,Evening,1005.2715521707291,213.89647762731835,44.244723614421154,13.055589280859959,2026-03-23,33.91691088810033,21.451495960894217
B-01226,M-09,Polyester,Op-05,Night,819.2751290575361,233.75065088996274,12.445869530249848,8.600293853051273,2026-05-06,71.64467974436147,22.501778196728072
B-01227,M-09,Wool,Op-02,Night,1335.2275404174613,289.2757306716742,63.04669925979905,6.80996861719056,2026-02-23,46.347105012734744,32.13378646395772
B-01228,M-10,Polyester,Op-05,Night,1755.3917492669354,299.09672214664397,75.17124194264855,1.3159601648332793,2025-10-19,35.64290723563811,32.18935526733244
B-01229,M-09,Denim,Op-16,Evening,7801.743371751618,147.84221760684375,172.8615156792777,12.017661191336812,2026-03-16,32.81909269266158,27.387652951651702
B-01230,M-10,Wool,Op-03,Morning,1032.2685851459873,222.53686893492144,21.035535000889567,9.19525591907339,2025-08-06,57.380805032687356,32.80966586284424
B-01231,M-04,Denim,Op-06,Night,626.9731303769435,123.85433440794868,23.85741458383595,4.1441533571546145,2026-01-25,55.00989677613926,36.808855010920404
B-01232,M-07,Cotton,Op-19,Night,1683.5609063030706,170.1951247852183,20.958087961632202,6.665152383079702,2026-06-11,49.68409429953064,23.83746368809003
B-01233,M-09,Cotton,Op-20,Evening,1386.3741392408401,297.8433366841172,27.870889696481026,3.3356158693036795,2026-05-01,32.334240994963686,35.59063363647866
B-01234,M-06,Silk,Op-02,Evening,1744.4657080293925,240.7873334069031,49.881586053984734,14.239429518711264,2026-04-19,50.446361787833595,33.23939678901269
B-01235,M-05,Polyester,Op-17,Morning,1445.8830459628152,189.91978120154747,61.34036490729141,3.6408514499370477,2026-07-13,55.394870800169045,30.571684028748848
B-01236,M-07,Denim,Op-02,Night,1603.2810586903718,232.7583247882888,73.37252461981785,2.5874193377360157,2026-07-05,66.03081453318575,30.006103127090295
B-01237,M-07,Silk,Op-12,Morning,1879.8064011958143,111.0313181203571,59.57482263359169,12.488981844962703,2026-08-21,31.88486952113353,27.343392513900454
B-01238,M-02,Denim,Op-18,Night,722.1511979406912,249.26276251381537,27.857345328173334,1.11696585840994,2025-11-11,38.42995242170184,31.615936597069513
B-01239,M-02,Wool,Op-04,Morning,1874.9646540408742,241.09933038692478,27.761421059810473,10.404909783568122,2025-08-01,49.71705731753322,20.02568851053603
B-01240,M-01,Silk,Op-15,Evening,1301.8318171340588,235.02597716888394,232.77070230763997,6.844275974550475,2025-11-07,66.53395057641951,30.437245906643575
B-01241,M-01,Polyester,Op-19,Morning,1759.9973348659144,244.9825493248879,32.34218368685563,13.52666781817493,2026-08-15,35.87786245604683,39.80445069230148
B-01242,M-05,Silk,Op-12,Evening,517.669814429963,299.4845878107108,17.191370007919613,4.935034396231584,2026-04-22,63.40097262562799,23.533646283526103
B-01243,M-03,Polyester,Op-18,Night,1856.0524796818388,164.03623348568772,43.53930518804706,10.38355566462103,2025-09-30,39.395179439920824,32.495907974374504
B-01244,M-06,Silk,Op-20,Night,816.8123878819275,162.63641014072704,16.182010870584577,3.503774959109191,2025-08-14,75.09580539189415,27.943737726342576
B-01245,M-07,Silk,Op-20,Evening,1172.6117615238993,164.1072333612991,52.11243329013343,11.421869553386564,2025-10-04,78.56099559427471,28.760673133952935
B-01246,M-06,Polyester,Op-06,Evening,1348.7946103394293,131.4471330188467,61.48816958193405,10.668718389138782,2026-08-19,55.67172485629101,33.01213046504207
B-01247,M-09,Polyester,Op-13,Night,1160.6518559840692,280.23552464347114,26.721972389104124,11.509366199943168,2025-09-05,54.43024629389924,32.06444271315927
B-01248,M-03,Silk,Op-18,Evening,1975.3959496081613,233.4702326100792,24.2051806477924,1.6138559349528185,2026-02-05,46.33109528740044,32.46628867518115
B-01249,M-10,Wool,Op-03,Evening,535.8262869787142,190.0048479055605,135.76311197183026,5.65766251569738,2026-05-04,51.914930401658296,25.253866197600104
B-01250,M-04,Polyester,Op-08,Evening,1271.8566744017007,140.03084224987336,20.22013050384926,5.474251967639976,2025-09-30,59.590395383166296,21.444586965449556
B-01251,M-08,Denim,Op-18,Night,609.8684061610852,262.46346654282377,22.428164919251085,11.53372926496813,2025-11-10,67.66564659396286,34.32650686952056
B-01252,M-07,Silk,Op-12,Evening,1215.4878730672626,228.45563270142299,36.482059500074435,1.537061767031645,2026-01-19,61.07322113283923,35.55755411073754
B-01253,M-03,Silk,Op-08,Night,1036.2699926408554,155.48534696019584,24.55272141091115,9.999228702269155,2025-11-04,64.64005993149544,37.41935199725085
B-01254,M-10,Polyester,Op-12,Night,1654.6584610783784,212.2711648378676,54.794152701562965,13.359710869493108,2025-09-02,56.390605414781035,30.352596567959345
B-01255,M-10,Denim,Op-16,Night,1623.9730327136517,292.9380957656922,50.659879388490296,2.029886959020719,2026-01-16,32.67173011955086,38.75100674814677
B-01256,M-08,Polyester,Op-03,Night,1422.3545218504041,196.4847203189458,31.957650370547697,2.311204336504643,2026-02-27,68.40446892093333,34.94449290177174
B-01257,M-08,Denim,Op-05,Evening,959.3588678426006,267.56827618110367,32.348995728611634,2.0130016083785724,2026-05-09,74.0552574178283,25.133233797918287
B-01258,M-09,Denim,Op-05,Night,1903.9912685026666,235.6245003073293,40.155816838935756,6.802017374538512,2025-09-13,64.47671044527075,26.879592726327402
B-01259,M-02,Wool,Op-03,Night,1995.0249169020196,250.15804623595756,22.428618830271105,10.026079683345447,2026-01-28,47.76448216096594,20.983216583100962
B-01260,M-03,Cotton,Op-16,Night,1331.2718831731981,252.4065442078102,32.842587929381665,8.523308666213971,2026-06-27,72.03925359695573,20.668530661864434
B-01261,M-07,Denim,Op-05,Evening,855.6055867612671,189.45459363142442,40.121323284297134,2.013269504717715,2026-05-26,77.70658207855362,24.465108021387216
B-01262,M-07,Polyester,Op-08,Evening,1138.8397325550227,297.1048266510436,45.47336060228405,8.75681736844295,2025-09-30,76.54164320879038,20.106979773884458
B-01263,M-09,Cotton,Op-12,Morning,7711.932800952194,127.94411339579082,152.7456463721732,2.345761924250121,2026-06-02,,28.491452143719112
B-01264,M-10,Wool,Op-12,Morning,711.6891774489828,100.15790221864376,33.15379706229869,12.341961270436457,2026-05-31,34.37872814931191,32.676996374706476
B-01265,M-03,Wool,Op-12,Night,812.9778697376465,233.05456724738215,32.06233701151509,2.1017800739051324,2026-05-29,60.18775719188065,23.278634419064055
B-01266,M-01,Wool,Op-02,Night,951.8469421908624,192.67820176092926,21.041160734658742,9.392027588386703,2026-06-27,38.56367053331198,34.83275637235242
B-01267,M-02,Denim,Op-07,Night,1493.5577898691304,131.65661013987472,29.70424018411779,10.633647228888904,2026-06-09,36.40940364052309,28.507129925399674
B-01268,M-08,Cotton,Op-18,Morning,1622.5628741422738,152.40700090137491,56.06577437391527,13.344042289535547,2026-03-07,74.59101057033064,23.92882630445572
B-01269,M-01,Denim,Op-19,Morning,631.5764625799465,178.30741992032586,13.453610994047827,10.986504213017811,2025-12-04,62.971162342495816,32.49401338813216
B-01270,M-09,Polyester,Op-10,Evening,1067.0374241516029,120.58922894005724,21.29565653985506,11.066319486070414,2026-06-19,55.19443983956367,34.17531264691309
B-01271,M-01,Denim,Op-04,Evening,986.6573429525993,166.84306745202292,45.27961941559804,1.3603937364610268,2025-11-13,47.05239364153118,36.066091470360675
B-01272,M-01,Wool,Op-02,Morning,1277.3274734538913,191.10033904384403,61.04348405454976,1.4315446617911836,2026-07-13,73.96021687926913,20.260204268517455
